id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
21138324,2019/03/10 1:01 PM PDT,2019-03-10,2019-03-10 21:01:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:35 +0100,2021-07-18 18:58:41 +0100,needs_id,CC0,https://www.inaturalist.org/observations/21138324,https://inaturalist-open-data.s3.amazonaws.com/photos/32673470/medium.jpg,,"",,1,0,false,,"Central Okanagan, British Columbia, Canada",50.138065,-119.5060216667,,,,,,,open,false,,,Yellow-pine Chipmunk,Neotamias amoenus,Yellow-pine Chipmunk,Mammalia,225740,Chordata,Rodentia,Sciuridae,Neotamias,Neotamias amoenus
21138325,2019/03/10 1:03 PM PDT,2019-03-10,2019-03-10 21:03:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:37 +0100,2019-03-11 14:02:45 +0100,research,CC0,https://www.inaturalist.org/observations/21138325,https://inaturalist-open-data.s3.amazonaws.com/photos/32673473/medium.jpg,,"",,2,0,false,,"Central Okanagan, British Columbia, Canada",50.138535,-119.5057216667,,,,,,,open,false,,,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094,Chordata,Passeriformes,Passerellidae,Junco,Junco hyemalis
21138326,2019/03/10 1:04 PM PDT,2019-03-10,2019-03-10 21:04:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:37 +0100,2019-03-11 14:02:41 +0100,research,CC0,https://www.inaturalist.org/observations/21138326,https://inaturalist-open-data.s3.amazonaws.com/photos/32673480/medium.jpg,,"",,1,0,false,,"Central Okanagan, British Columbia, Canada",50.1386433333,-119.5056016667,,,,,,,open,false,,,Pine Siskin,Spinus pinus,Pine Siskin,Aves,145304,Chordata,Passeriformes,Fringillidae,Spinus,Spinus pinus
21138327,2019/03/10 2:12 PM PDT,2019-03-10,2019-03-10 22:12:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:38 +0100,2019-03-11 14:02:31 +0100,research,CC0,https://www.inaturalist.org/observations/21138327,https://inaturalist-open-data.s3.amazonaws.com/photos/32673485/medium.jpg,,"",,1,0,false,,"Central Okanagan, British Columbia, Canada",50.1369166667,-119.5033533333,,,,,,,open,false,,,Pine Siskin,Spinus pinus,Pine Siskin,Aves,145304,Chordata,Passeriformes,Fringillidae,Spinus,Spinus pinus
21138330,2019/03/10 3:02 PM PDT,2019-03-10,2019-03-10 23:02:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:39 +0100,2019-03-11 13:59:57 +0100,research,CC0,https://www.inaturalist.org/observations/21138330,https://inaturalist-open-data.s3.amazonaws.com/photos/32673490/medium.jpg,,"",,2,0,false,,"Central Okanagan, British Columbia, Canada",50.1431166667,-119.4996883333,,,,,,,open,false,,,Common Goldeneye,Bucephala clangula,Common Goldeneye,Aves,6990,Chordata,Anseriformes,Anatidae,Bucephala,Bucephala clangula
21138332,2019/03/10 3:11 PM PDT,2019-03-10,2019-03-10 23:11:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:40 +0100,2019-07-11 15:54:09 +0100,research,CC0,https://www.inaturalist.org/observations/21138332,https://inaturalist-open-data.s3.amazonaws.com/photos/32673492/medium.jpg,,"",,3,0,false,,"Central Okanagan, British Columbia, Canada",50.1426933333,-119.498755,,,,,,,open,false,,,Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855,Chordata,Piciformes,Picidae,Dryocopus,Dryocopus pileatus
21138333,2019/03/10 3:37 PM PDT,2019-03-10,2019-03-10 23:37:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:41 +0100,2020-10-31 15:55:47 +0100,research,CC0,https://www.inaturalist.org/observations/21138333,https://inaturalist-open-data.s3.amazonaws.com/photos/32673493/medium.jpg,,"",,4,0,false,,"Central Okanagan, British Columbia, Canada",50.13902,-119.49349,,,,,,,open,false,,,Black-billed Magpie,Pica hudsonia,Black-billed Magpie,Aves,143853,Chordata,Passeriformes,Corvidae,Pica,Pica hudsonia
21138334,2019/03/10 3:38 PM PDT,2019-03-10,2019-03-10 23:38:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:41 +0100,2019-03-11 17:24:09 +0100,research,CC0,https://www.inaturalist.org/observations/21138334,https://inaturalist-open-data.s3.amazonaws.com/photos/32673503/medium.jpg,,"",,2,0,false,,"Central Okanagan, BC, Canada",50.1391516667,-119.49335,,,,,,,open,false,,,Red-necked Grebe,Podiceps grisegena,Red-necked Grebe,Aves,4224,Chordata,Podicipediformes,Podicipedidae,Podiceps,Podiceps grisegena
21138335,2019/03/10 4:12 PM PDT,2019-03-10,2019-03-11 00:12:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:42 +0100,2019-03-11 14:02:20 +0100,research,CC0,https://www.inaturalist.org/observations/21138335,https://inaturalist-open-data.s3.amazonaws.com/photos/32673510/medium.jpg,,"",,1,0,false,,"British Columbia, Canada",50.1377466667,-119.4914783333,,,,,,,open,false,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089,Chordata,Anseriformes,Anatidae,Branta,Branta canadensis
21138336,2019/03/10 4:24 PM PDT,2019-03-10,2019-03-11 00:24:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:43 +0100,2019-03-11 06:17:25 +0100,research,CC0,https://www.inaturalist.org/observations/21138336,https://inaturalist-open-data.s3.amazonaws.com/photos/32673522/medium.jpg,,"",,1,0,false,,"Central Okanagan, BC, Canada",50.1374,-119.4954433333,,,,,,,open,false,,,Townsend's Solitaire,Myadestes townsendi,Townsend's Solitaire,Aves,12951,Chordata,Passeriformes,Turdidae,Myadestes,Myadestes townsendi
